	shopname	meituan_id	dianping_id	address	lat	lon	google_road	google_qu	dianping_road	dianping_qu	meituan_category	dianping_category1	dianping_category2	dianping_price	telephone	problem	reviews	本月销量	本月销售额	本月累计销量	jaccard_entropy	same_cat_ratio	degreeCus	degreeDist	avgCusEntro	numStoreCusVisted	cusEigen	dEigen	fiter_flag	商家评分	Income_entropy	Num_Unique_Customers	popularity
1147	边刚帅水晶石烤肉	104439423	68224405.0	昌平区昌平松园路三时茶旁边	40.21367	116.24393			昌平镇	昌平区,昌平镇	烧烤烤肉	烧烤	烧烤,韩国料理	52.0	010-60713302	1.0	155.0	6.33333333333	869.14	148.333333333	1.74690636268	0.0769230769231	0.107156951393	215.274580269	0.409705315498	1.9696969697	0.00238918889948	0.00437864632332	1	5.0	1.55908419201	33	16.7142307692
1148	清雅聚源法式铁板烧	40006006	21200648.0	昌平区南环路与南丰路交叉口东行200米路北（山丹丹东侧30米）	40.21314	116.276665			昌平镇	昌平区,昌平镇	烧烤烤肉	日式烧烤/铁板烧	日式烧烤/铁板烧,烧烤	261.0	010-60723077	1.0	1889.6	61.1666666667	9395.495	2803.66666667	2.2626416187	0.0992063492063	0.613792600692	215.319556323	0.726064206209	3.65760869565	0.0136852201289	0.00437956112818	1	4.02878916173	3.41968611882	184	35.9980651341
1149	王妃家的烤肉	93364074	66888792.0	昌平区南环大桥东200米路北（四合新村小区旁）	40.21281	116.277954			昌平镇	昌平区,昌平镇	烧烤烤肉	烧烤	烧烤,韩国料理	86.0	010-60735799	1.0	69.0	10.0	880.0	142.0	1.72935643606	0.0740740740741	0.115890599581	118.122658321	0.648578215733	2.8	0.00258391574671	0.00240259366856	1	4.5	1.59901471221	15	10.2325581395
1150	一宽有机春饼	5907757	15924637.0	昌平区金隅万科广场6楼	40.21226	116.23916			昌平镇	昌平区,昌平镇	小吃快餐	北京菜	北京菜	46.0	010-60742432	1.0	1410.5	5.0	502.9425	326.5	2.16082736705	0.134146341463	0.289728221795	362.619994192	0.863788787021	3.68571428571	0.00645982777954	0.00737562559568	1	5.0	3.00083031704	35	10.9335326087
1151	大灶台	101668794	69131738.0	昌平区政府街西路三角地广场东	40.22006	116.22567			昌平镇	昌平区,昌平镇	川湘菜	川菜/家常菜	川菜/家常菜	50.0	010-60744322	1.0	26.0	2.0	281.05	102.0	1.95120169139	0.174603174603	0.219214933879	357.622009679	0.605170806371	3.11764705882	0.00488765198913	0.00727396748776	1	5.0	2.39891649592	34	5.621
1152	果珍果汇	84082312	48068597.0	昌平区城北街道悦荟·万科广场地下一层西侧	40.212143	116.2382			昌平镇	昌平区,昌平镇	甜点饮品	甜品饮品	甜品饮品	20.0	010-60746602	1.0	378.0	44.5	628.4	513.0	2.10469795673	0.152542372881	0.835083435818	326.074812318	0.961545330892	5.69444444444	0.0186191567515	0.0066323031558	1	4.2	3.4919679144	72	31.42
1153	京食坊	5524258	13657899.0	昌平区四合新村10号	40.213047	116.27701			昌平镇	昌平区,昌平镇	小吃快餐	快餐简餐	快餐简餐	55.0	010-60748983	1.0	226.4	2.5	973.645	247.0	2.28266603427	0.175182481752	0.494331081865	158.190987465	0.900761669372	4.82352941176	0.0110216865832	0.00321757629154	1	4.26466431095	3.14927262425	68	17.7026363636
1154	吉祥面馆	51277799	24788950.0	昌平区马池口镇政府对面吉祥同福酒店旁（马池口镇镇政府对面新世纪商城院内）	40.18394	116.16997			昌平镇	昌平区,昌平镇	小吃快餐	快餐简餐	快餐简餐	60.0	010-60751598	1.0	12.0	5.0	471.545	317.0	2.36757525677	0.0425531914894	0.152276216695	44.3182316284	0.847766917599	3.33333333333	0.00339517541191	0.0009014248767	1	4.4	2.4430275723	27	7.85908333333
1155	大喜龙虾（天通苑店）	99752363	65765203.0	昌平区北七家镇燕城苑南区	40.082733	116.43766			昌平区	昌平区	海鲜	小龙虾	小龙虾,海鲜	88.0	010-60760500	1.0	56.0	1.0	81.195	70.0	1.61693641575	0.0	0.0140791594928	123.527527416	0.600388706711	2.2	0.00031391124082	0.00251252773584	1	4.1	1.49786613678	10	0.922670454545
1156	纽约客美式餐厅（悦荟万科店）	4570815	14904143.0	昌平区南环路10号院1号楼悦荟万科广场2层	40.21226	116.23916			昌平镇	昌平区,昌平镇	西餐	西餐	西餐	109.0	010-60762512	1.0	32658.6666667	837.75	105617.59	32699.25	2.45287758476	0.0517598343685	1.420465772	362.619994192	0.689198719812	3.1231813773	0.0316709369803	0.00737562559568	1	4.8965052666	4.0078967806	4124	968.968715596
1157	苗乡楼贵州味道（悦荟万科店）	83790373	58962761.0	昌平区南环路悦荟万科5层	40.21226	116.23916			昌平镇	昌平区,昌平镇	云贵菜	贵州菜	贵州菜	94.0	010-60763980	1.0	567.5	1.0	122.3225	154.5	2.16206361982	0.0322580645161	0.12862823524	362.619994192	0.930896471299	3.66666666667	0.00286791615291	0.00737562559568	1	5.0	2.3383717048	15	1.30130319149
1158	香草香草云南原生态火锅（昌平万科店）	6084492	16793832.0	昌平区南环路南侧金隅万科广场L6002+L7002号	40.212177	116.23913			昌平镇	昌平区,昌平镇	火锅	火锅	火锅	104.0	010-60764082	1.0	5492.66666667	146.75	9844.645	31938.75	2.03180852746	0.326530612245	0.269550835265	1187.40074064	0.506157588233	3.21153846154	0.00600994947217	0.0241515179396	1	4.83389974511	2.63168405667	52	94.6600480769
1159	瓜娃子重庆老火锅	71311219	32881435.0	昌平区回龙观东大街地铁站，向东100米路北	40.08137	116.364586			回龙观	昌平区,回龙观	火锅	重庆火锅	重庆火锅	102.0	010-60770188	1.0	657.0	145.0	12893.0166667	5103.0	2.32967364927	0.279874213836	0.503902201067	198.247793706	0.444999200776	2.77302631579	0.011235085821	0.00403232454073	1	5.0	3.11089345072	304	126.402124183
1160	夏娃的小馆德国餐吧	5928728	6173736.0	昌平区回龙观西大街9号院东亚上北中心北门东侧底商14-11号	40.08323	116.3429			回龙观	昌平区,回龙观	西餐	西餐	西餐	139.0	010-60770922	1.0	90.0	5.5	1506.0175	74.5	1.88625501035	0.0740740740741	0.0767990684676	246.93819729	0.644501547507	2.8	0.0017123245808	0.00502267861025	1	4.77777777778	2.17157089696	15	10.8346582734
1161	猫山王榴莲甜品MusangKing（猫叔悦荟万科广场店）	80090503	52498990.0	昌平区南环路10号院1号楼悦荟万科广场5层020商铺	40.21226	116.23916			昌平镇	昌平区,昌平镇	甜点饮品	面包甜点	面包甜点,甜品饮品	43.0	010-60771052	1.0	9428.0	586.75	17952.6625	43211.25	2.43981656261	0.128455284553	1.73302387232	362.619994196	0.725766569795	3.60585946441	0.038639783462	0.00737562559574	1	4.94594823929	4.38396105801	4369	417.50377907
1162	黄记煌三汁焖锅（昌平万科广场店）	5771618	15924695.0	昌平区振兴路“金隅万科广场”5层006号	40.212517	116.238976			昌平镇	昌平区,昌平镇	火锅	火锅	火锅,香锅	78.0	010-60781092	1.0		1.0	182.0	12.0	1.81100112328	0.166666666667	0.0642361422529	579.565473461	1.00861132365	4.0	0.00143221952492	0.0117882577047	1	4.6	2.2718685127	11	2.33333333333
1163	便宜坊烤鸭店（昌平万科店）	4559525	15912385.0	昌平区南环路10号院1号楼悦荟万科广场5层5001	40.21226	116.23916			昌平镇	昌平区,昌平镇	京菜鲁菜	烤鸭	烤鸭	119.0	010-60782392	1.0	3547.6	124.333333333	31134.84	3257.5	2.28032420227	0.089219330855	0.565653462477	362.619994195	0.748886023993	3.6875	0.0126119020366	0.00737562559574	1	4.648246702	3.38269683429	128	261.637310924
1164	北平人家（松园店）	40963634	22904985.0	昌平区政法大学东门松园路北平人家（政法大学东门）	40.22377	116.25081			昌平镇	昌平区,昌平镇	京菜鲁菜	北京菜	北京菜	51.0	010-60783960	1.0	1181.33333333	67.25	6417.6925	5259.0	2.0611454294	0.214285714286	0.378427561965	355.069780108	1.11457979169	8.4	0.00843748276293	0.00722205559637	1	4.88346501129	2.16395565688	10	125.837107843
1165	阿田大虾	42372311	23485771.0	昌平区南邵镇四合新村底商	40.21308	116.27655			昌平镇	昌平区,昌平镇	海鲜	海鲜	海鲜	90.0	010-60785832	1.0	81.0	16.5	1485.0	326.5	1.90798184556	0.0144927536232	0.14930351609	210.709921179	0.804432709779	4.60869565217	0.00332889559342	0.00428580197674	1	3.6	2.5432606923	23	16.5
1166	盛百味（霍营店）	6723343	8662850.0	昌平区回龙观东大街5号（近汉庭酒店）	40.08119	116.35853			回龙观	昌平区,回龙观	京菜鲁菜	鲁菜	鲁菜	76.0	010-60786078	1.0	947.2	215.5	19669.58	14984.3333333	2.40978204741	0.0575815738964	0.467222699043	240.017135909	0.500198052467	2.29778672032	0.0104172736498	0.00488190546402	1	4.87255067568	2.87678719972	994	258.810263158
1167	冤大头老味菜馆	5718112	18095110.0	昌平区黄平路202号院上坡嘉园底商	40.083176	116.36713			回龙观	昌平区,回龙观	川湘菜	川菜/家常菜	川菜/家常菜	41.0	010-60786197	1.0	140.0	8.0	634.36	550.0	2.385860284	0.0564516129032	0.304116370804	258.65761874	0.697772110907	3.47692307692	0.00678062830112	0.00526104953906	1	3.9	2.62428809706	65	15.472195122
1168	千方老鸭汤（黄平路店）	1661117	16017545.0	昌平区黄平路202号院上坡佳园1号楼(近龙锦三街)	40.083023	116.367325			回龙观	昌平区,回龙观	火锅	火锅	火锅	57.0	010-60786767	1.0	1543.2	23.0	2121.766	1270.8	2.21182835481	0.26213592233	0.373919751763	243.675101526	0.465218360203	2.64444444444	0.00833697589001	0.00495630782812	1	4.87558320373	2.7892203229	180	37.2239649123
1169	万里香迷宗蟹	97979422	70705824.0	昌平区回龙观育知西路风雅园三区兄弟川菜旁边	40.07958	116.322685			回龙观	昌平区,回龙观	其他美食	火锅	火锅	68.0	010-60787880	1.0	31.0	9.0	792.0	205.0	1.56835478242	0.0	0.133713491321	285.512530007	0.425160438113	2.85714285714	0.0029812978535	0.00580727361407	1	4.7	1.45080502008	14	11.6470588235
1170	京城第一家海鲜大咖（回龙观店）	6082236	21322261.0	昌平区回龙观西大街港龙商业中心18号（工商银行旁二楼）	40.07791	116.32977			回龙观	昌平区,回龙观	海鲜	海鲜	海鲜	132.0	010-60788990	1.0	4216.8	33.4	16736.886	1166.4	2.39104239491	0.0131795716639	0.518994061677	408.907142702	0.510865184436	2.46891891892	0.0115715764114	0.00831709788834	1	4.39317017644	2.95838607119	740	126.794590909
1171	爪哇咖啡·西餐	111690948	69711561.0	昌平区回龙观西大街9号东亚上北中心西门	40.08198	116.33869			西三旗	海淀区,昌平区,回龙观,西三旗	西餐	西餐	西餐,咖啡厅	79.0	010-60789401	1.0	52.0	10.0	2067.5	229.0	2.10551894019	0.0352941176471	0.212544547671	277.939979369	0.691392683499	3.04255319149	0.00473892796819	0.00565324929328	1	5.0	2.25676556578	47	26.1708860759
1172	麻里麻里香锅（冯村店）	6410527	22809990.0	门头沟冯村商业街plus365购物中心二层	39.911037	116.11091			门头沟区	门头沟区	川湘菜	香锅	香锅	61.0	010-60800113	1.0	663.4	30.6666666667	2636.83833333	871.166666667	2.35543982547	0.102493074792	0.773001246586	258.862782717	0.787023598429	3.52762430939	0.0172349621151	0.00526522253751	1	4.32493216762	3.68777549287	362	43.2268579234
1173	宴桃园餐厅（门头沟店）	40388290	20675931.0	门头沟冯村华润置地puls365二楼207（好伦哥斜对面）	39.911144	116.111015			门头沟区	门头沟区	其他美食	私房菜	私房菜	70.0	010-60800980	1.0	1169.0	33.1666666667	2986.79666667	996.333333333	2.28618043529	0.025974025974	0.426764756972	467.040644286	0.936833913214	4.20253164557	0.00951521676189	0.00949952287626	1	4.86479041916	3.23275930073	79	42.6685238096
1174	友一腿	50645893	24783451.0	门头沟石龙北路曹各庄后街（惠康五区西侧）	39.91288	116.11653			门头沟区	门头沟区	烧烤烤肉	烧烤	烧烤	91.0	010-60802209	1.0	1879.6	29.6666666667	5052.32	937.5	2.20548668901	0.100961538462	0.62387689358	91.5657244171	0.726057732853	3.50344827586	0.0139100611711	0.00186243039963	1	4.91091721643	3.22980008823	145	55.52
1175	严厨老坛酸菜鱼（门头沟店）	99564831	65443262.0	门头沟冯村商业街2层	39.910248	116.11154			门头沟区	门头沟区	川湘菜	川菜	川菜	92.0	010-60869689	1.0	250.333333333	9.5	897.41	429.75	2.06634354157	0.0806451612903	0.212150144035	526.780170345	0.68443575211	3.35135135135	0.00473013428026	0.0107146141137	1	4.97083888149	2.54570798737	37	9.75445652174
1176	羊大福烤全羊烤羊腿（金海湖店）	84992787	66160100.0	平谷区新平蓟路大圆成餐厅旁边	40.14552	117.20743			平谷区	平谷区	烧烤烤肉	烧烤	烧烤	76.0	010-60996898	1.0	155.0	3.66666666667	741.366666667	132.0	2.17822836206	0.135593220339	0.329722357638	9.70567634681	0.692237327329	3.85714285714	0.00735154356801	0.000197411714835	1	4.93225806452	1.78848205673	21	9.75482456141
1177	鱼唐宴烤全鱼（鱼美人二店）	83218111	67308546.0	密云区鼓楼东大街鑫海运通百货对面底商（临近密云博众医院）	40.376514	116.84962			密云县其他	密云县其他	川湘菜	烤鱼	烤鱼	78.0	010-61093883	1.0	1408.0	52.0	4403.00833333	1305.33333333	2.36027942526	0.112840466926	0.694153296909	159.304362148	0.476324630265	2.68789808917	0.0154769553441	0.00324022213275	1	5.0	2.79283431582	471	56.4488247863
1178	金手勺东北菜	85977356	65689180.0	密云区京密路28号	40.365135	116.8189			兴云	十里堡镇,兴云	东北菜	东北菜	东北菜	56.0	010-61099125	1.0	190.714285714	1.5	556.235	47.75	1.3161207212	0.0434782608696	0.101803863158	91.15257424	0.715666998894	2.73333333333	0.00226983556941	0.00185402699918	1	4.87640449438	1.99134641341	15	9.93276785714
1179	虾吃虾涮（环球新意店）	40121511	23147498.0	延庆区环球新意东门鑫磊小商品城内	40.461742	115.97646			延庆县其他	延庆县其他	火锅	火锅	火锅	75.0	010-61126593	0.0	4727.33333333	47.25	6492.2475	3176.5	2.24348978659	0.268221574344	0.50244127569	452.085267081	0.457844437191	2.4931237721	0.01120251279	0.00919533318821	1	4.16209279368	3.08877665312	509	86.5633
1180	四时田园酒店（西二旗店）	40660784	21688143.0	海淀区西二旗唐家岭北路东口	40.066097	116.29558			上地	海淀区,中关村,上地	其他美食	家常菜	家常菜,农家菜	111.0	010-61159599	1.0		36.0	8821.3	361.0	2.34615582616	0.0645161290323	0.263270116249	106.655230613	0.641737127609	2.94805194805	0.0058699135346	0.00216934824726	1	5.0	2.7097342983	77	79.4711711712
1181	柳沟豆腐宴69号福豆堂	307233	3208483.0	延庆区延庆柳沟69号（北城门楼旁）	40.448822	116.09537			延庆县其他	延庆县其他	其他美食	农家菜	农家菜	32.0	010-61191894	1.0	186.666666667	1.0	141.7425	82.25	2.09966750084	0.0459770114943	0.255117822824	25.9418435581	0.873030046936	3.78787878788	0.00568814866817	0.000527652441704	1	4.86428571429	2.75674558295	33	4.429453125
1182	明洞邦雪冰	89874908	48216120.0	海淀区成府路29号五道口国际美食苑1楼（步行街）	39.993534	116.339226			五道口	海淀区,五道口	甜点饮品	面包甜点	面包甜点	39.0	010-61196127	1.0	4330.0	274.5	14996.0	5118.5	2.33946376734	0.160263446762	1.21435236758	684.657514822	0.800749010815	4.02923264312	0.027075398833	0.0139258109632	1	4.2	4.21931814145	821	384.512820513
1183	金草帽·春川鸡排锅（五道口店）	4165803	16790018.0	海淀区五道口国际食尚苑1楼（地铁13号线A口出东走10米步行街左转至金草帽）	39.99327	116.33878			五道口	海淀区,五道口	日韩料理	韩国料理	韩国料理	61.0	010-61196306	1.0	51891.6	1044.5	98713.5483333	59105.0	2.41357941342	0.0822653989252	1.61005962396	947.976362107	0.662219267903	3.27167871039	0.0358981524864	0.0192816690542	1	4.83547626205	4.23431782828	7196	1618.25489071
1184	倔驴帮驴火（枫蓝国际店）	93485330	66470557.0	海淀区西直门北大街32号，枫蓝国际购物中心B1层	39.95284	116.35659			北下关	海淀区,北下关	小吃快餐	小吃快餐	小吃快餐	26.0	010-61196932	1.0		17.0	505.2	170.0	2.21227703771	0.247863247863	0.285798715813	506.289620665	0.760846631654	4.82051282051	0.00637221487203	0.0102978400111	1	5.0	2.81446634707	39	19.4307692308
1185	顺嘉涮肉	1661053	5479169.0	大兴区芦城开发区创汇路1号	39.76177	116.27537			黄村	大兴区,黄村	火锅	火锅	火锅	83.0	010-61208024	1.0	407.0	5.5	708.0	166.0	1.28757164906	0.230769230769	0.121190157036	77.7010688728	0.322721579042	2.21739130435	0.00270207554575	0.00158042579441	1	3.2	1.36937451956	23	8.53012048193
1186	印象锅舍（建筑大学旗舰店）	70699812	57255727.0	大兴区黄村镇黄鹅路3号	39.74912	116.29071			黄村	大兴区,黄村	其他美食	其他	美食	61.0	010-61233236	1.0	96.6666666667	12.25	1122.75	111.75	1.87398587534	0.0285714285714	0.103537457425	84.804464173	0.616225467341	2.80952380952	0.00230848807049	0.00172490757983	1	4.1	2.03684074453	21	18.4057377049
1187	中禾食苑（芦城店）	4272783	15098052.0	大兴区黄村镇路芦城邮政储蓄银行向西50米	39.753124	116.289085			黄村	大兴区,黄村	火锅	涮羊肉	涮羊肉	68.0	010-61239822	1.0	2187.0	19.0	2391.515	1610.0	2.26162718437	0.233695652174	0.256093188883	104.851176748	0.341462027721	2.18376068376	0.00570989558922	0.00213265411546	1	5.0	2.3393163358	234	35.1693382353
1188	鲜品鲜味海鲜自助(龙湖大兴天街店)	113521279	69641481.0	大兴区永兴路七号院龙湖大兴天街购物中心4层	39.687496	116.3205			黄村	大兴区,黄村	自助餐	自助餐	自助餐,海鲜	165.0	010-61251287	1.0	72.0	6.5	1134.18	289.0	2.04753410141	0.16	0.357760648378	22770.2149522	0.565770002084	3.04411764706	0.00797668988027	0.463142085132	1	5.0	3.24569641422	136	6.87381818182
1189	潞久翠清（龙湖大兴天街店）	89477121	66798258.0	大兴区永大路龙湖天街购物中心4楼	39.687492	116.3205			大兴区	大兴区	川湘菜	湘菜	湘菜	92.0	010-61251699	1.0	26.0	2.5	249.93	178.0	2.35555029874	0.0892857142857	0.377499539484	2506.25240845	0.918370211027	5.37037037037	0.00841679142204	0.0509767241439	1	5.0	2.4430275723	27	2.71663043478
1190	便宜坊（大兴天街店）	93375435	66815867.0	大兴区新源大街龙湖时代天街购物中心3层	39.687492	116.3205			黄村	大兴区,黄村	京菜鲁菜	烤鸭	烤鸭	107.0	010-61252023	1.0	211.333333333	150.25	19010.2725	1512.0	2.12116322763	0.0510948905109	0.290725049597	2506.25240845	0.638321011546	2.83177570093	0.00648205321512	0.0509767241439	1	4.86119873817	3.05276266907	107	177.666098131
1191	粉囧鱼粉（大兴龙湖天街店）	94574128	66798994.0	大兴区龙湖天街购物中心地下一层B1-23号（物美超市旁）	39.687214	116.32066			黄村	大兴区,黄村	小吃快餐	小吃快餐	小吃快餐,粉面馆	28.0	010-61253678	1.0	1696.66666667	573.5	9735.0375	8893.25	2.34587675313	0.233511586453	1.090927945	627.888457376	0.574047005151	3.32120253165	0.0243235077375	0.0127711385241	1	4.81713163065	3.77754510684	632	347.679910714
