,shopname,meituan_id,dianping_id,address,lat,lon,google_road,google_qu,dianping_road,dianping_qu,meituan_category,dianping_category1,dianping_category2,dianping_price,telephone,problem,review_counts,sales_volume,sales_revenue,cum_sales_volume,rating
2898,绿院餐厅,98107627,62894283,朝阳区林萃路北沙滩一号院甲20-5号（原上岛咖啡）,40.00444,116.375305,,,北沙滩,"朝阳区,亚运村,北沙滩",粤港菜,粤菜馆,粤菜馆,76,010-64873082,1,276,4.5,399.98,258,5
2899,吉卡吉韩式烤肉（国奥村店）,52385163,24786489,朝阳区林萃东路2号院甲3号楼B1楼B101,40.009544,116.38152,,,北沙滩,"朝阳区,北沙滩",烧烤烤肉,烧烤,"烧烤,韩国料理",118,010-64880782,1,492,69,9863,1574.5,4.5
2900,正阳门饭庄（万丰路店）,2413721,4500745,丰台区万丰路306号万丰全国小吃城2楼,39.871304,116.293625,,,六里桥/丽泽桥,"丰台区,六里桥/丽泽桥",京菜鲁菜,北京菜,北京菜,99,010-64886868,1,193.5,3.5,1086.09,143,4.49457364341
2901,强记桂林米粉（安慧北里店）,321269,3594739,朝阳区安慧北里一号楼桂林米粉（川府酒家）,39.995388,116.416664,,,亚运村,"朝阳区,亚运村",小吃快餐,小吃快餐,"小吃快餐,粉面馆",20,010-64890983,1,628,5,80.9275,316.5,4.6050955414
2902,蒸石尚,42332184,22309167,朝阳区亚运村小营北路19号,39.998707,116.43118,,,亚运村,"朝阳区,亚运村",云贵菜,云南菜,云南菜,61,010-64893838,1,,41,6008,409,4.9
2903,山之川创作料理（亚运村店）,69788,19696196,朝阳区亚运村大屯路慧忠里202号楼1楼（第五大道斜对面）,40.002174,116.40387,,,亚运村,"朝阳区,亚运村",日韩料理,日本料理,"日本料理,日式自助",276,010-64895656,1,3627,168.833333333,56966.525,10795.6666667,5
2904,东来顺饭庄（亚运村店）,40709,3498235,朝阳区大屯北路312号金泉美食宫2楼02号（安立路口东侧）,40.005177,116.41564,,,大屯,"朝阳区,亚运村,大屯",火锅,涮羊肉,涮羊肉,124,010-64897888,1,2676,8.33333333333,1865.29333333,223.333333333,5
2905,老北京食府（北辰店）,2398162,79468731,朝阳区慧忠路安慧里二区4号楼2层（炎黄艺术馆对面临街）,39.994896,116.408714,,,亚运村,"朝阳区,亚运村",京菜鲁菜,火锅,火锅,,010-64910128,1,557,27,2376,2286,4.4
2906,渔公渔婆（亚运村店）,264203,511082,朝阳区安立路安慧里二区4号楼（近慧忠路）,39.994835,116.409904,,,亚运村,"朝阳区,亚运村",海鲜,海鲜,"海鲜,粤菜馆",125,010-64912735,1,,29,7222,292,4.2
2907,长白山国际酒店（餐饮部）,289818,57157429,朝阳区安苑北里25号楼（近奥体东门）,39.984764,116.410645,,,亚运村,"朝阳区,亚运村",自助餐,自助餐,自助餐,95,010-64916677,1,279,42.5,5553.585,1565,3.4
2908,北平食府（亚运村鸟巢店）,4535129,14155041,朝阳区亚运村安慧里一区四号楼1楼（炎黄艺术馆往东150米路南）,39.99456,116.41287,,,亚运村,"朝阳区,亚运村",京菜鲁菜,北京菜,北京菜,75,010-64917816,1,1480.4,149.666666667,13749.555,24403.8333333,4.97570926777
2909,都王烤鸭,263042,508552,朝阳区大屯路慧忠里201号楼(近安立路),40.00228,116.40263,,,亚运村,"朝阳区,亚运村",京菜鲁菜,烤鸭,烤鸭,95,010-64919665,1,6228,1,151.615,79,5
2910,鸭王大酒店（奥运村店）,4103832,23122538,朝阳区亚运村慧忠里B楼（近漂亮广场）,39.998928,116.4054,,,亚运村,"朝阳区,亚运村",其他美食,其他中餐,中餐,80,010-64924296,1,1252,3.5,971.83,173,4.3
2911,尚品烤串烤羊腿,516588,18711649,朝阳区慧忠路安慧里一区1-4号（北苑路与慧忠路口向西50米路南）（近北苑路）,39.99494,116.41471,,,亚运村,"朝阳区,亚运村",烧烤烤肉,烧烤,烧烤,213,010-64924682,1,836,34.4,6014.452,875.2,5
2912,博味堂自然素食（博味堂净素餐厅）,293293,2715154,朝阳区北苑路安慧里一区14-9号（北苑路180号加利大厦西门对面）,39.991585,116.415184,,,亚运村,"朝阳区,亚运村",素食,素菜,素菜,103,010-64927559,1,496,48.5,5821.445,1792.25,5
2913,老北京食府（大屯路店）,1540939,5355402,朝阳区大屯路慧忠里小区201号楼1层（华夏良子隔壁）,40.001957,116.40441,,,亚运村,"朝阳区,亚运村",京菜鲁菜,北京菜,"北京菜,家常菜",56,010-64930608,1,294,24,2171.225,1695,5
2914,万水千山香港火锅,4406528,17656153,朝阳区安定路1-28号紧邻奥体公寓,39.985107,116.40683,,,安贞,"朝阳区,亚运村,安贞",火锅,火锅,火锅,184,010-64931870,1,875,26,5439,201.5,4.9
2915,朱题·猪手火锅（安苑北里店）,309870,3305770,朝阳区安苑北里16号楼、近奥体东门（鸟巢、水立方、奥体中心、长白山酒店、北辰购物中心、北京剧院）,39.985065,116.40885,,,亚运村,"朝阳区,亚运村",火锅,火锅,火锅,88,010-64937405,1,113,6.5,619.85,398,5
2916,便宜坊（奥体店）,85403,3198127,朝阳区安苑路安苑东里一区4号,39.98348,116.412704,,,朝阳区,朝阳区,京菜鲁菜,北京菜,北京菜,109,010-64940511,1,11251.3333333,199,51232.335,4475,4.55897967648
2917,香草香草云南原生态火锅（惠新东街店）,3272329,11579499,朝阳区惠新东街19号惠侨饭店1楼,39.978363,116.42402,,,芍药居,"朝阳区,对外经贸,芍药居",火锅,火锅,火锅,117,010-64942005,1,2922,2091,122636.68,33227.6666667,4.8
2918,川老坎（亚运村店）,273497,1879615,朝阳区奥体东门小关安苑里1号,39.982857,116.40973,,,亚运村,"朝阳区,亚运村",川湘菜,川菜/家常菜,川菜/家常菜,82,010-64942986,1,871,242.5,22011.2075,7366.5,4.6579793341
2919,江织田日本料理（亚运村店）,263904,510454,朝阳区慧忠路安慧里一区1号楼1-3号(近北苑路),39.99485,116.41496,,,亚运村,"朝阳区,亚运村",自助餐,日本料理,"日本料理,日式自助",144,010-64948070,1,5581.14285714,84.125,15439.89,4105.375,4.73026517866
2920,俏江南（阳光广场店）,1556899,508234,朝阳区安立路68号阳光广场1楼东侧门(近阳光广场),39.99771,116.409996,,,亚运村,"朝阳区,亚运村",川湘菜,川菜/家常菜,川菜/家常菜,139,010-64951201,1,22187.6,1019.66666667,130907.846667,48220.5,4.88440390128
2921,正院大宅门（亚运村总店）,32270,507571,朝阳区安苑路与惠新北街交叉口西北角惠新北里3号楼（罗马花园东）,39.98303,116.42026,,,亚运村,"朝阳区,亚运村",京菜鲁菜,北京菜,"北京菜,粤菜馆",146,010-64952166,1,340.666666667,5,462.296666667,126,4.36692759295
2922,德川家日本料理（亚运村店）,264142,510962,朝阳区安慧里一区26号,39.991722,116.41501,,,亚运村,"朝阳区,亚运村",日韩料理,日本料理,"日本料理,日式烧烤/铁板烧,烧烤",222,010-64962739,1,,3002,616728,30014,4.8
2923,云水遥,5275219,17637401,朝阳区安慧里雅园11号楼一层,39.99706,116.41111,,,亚运村,"朝阳区,亚运村",云贵菜,云南菜,云南菜,64,010-64965113,1,1341.66666667,38.5,3986.1525,1311.5,4.89654658385
2924,喜虾客（亚运村店）,94620879,66091433,朝阳区慧忠北路安慧北里秀园16号楼（近北苑路）,39.998444,116.41295,,,亚运村,"朝阳区,亚运村",火锅,火锅,火锅,69,010-64968348,1,,27,2430,274,4.7
2925,虾吃虾涮（市长之家店）,101728848,67907055,朝阳区惠新里一区38号对外经贸大学西门市长之家对面,39.9797,116.42174,,,对外经贸,"朝阳区,对外经贸",火锅,火锅,火锅,71,010-64969346,1,102,33,4602,512,4.7
2926,辣婆婆（惠新西街店）,1517232,3375865,朝阳区北土城东路元大都城垣遗址公园6号（惠新西街南口）,39.976437,116.42088,,,芍药居,"朝阳区,对外经贸,芍药居",川湘菜,川菜/家常菜,"川菜/家常菜,湘菜",114,010-64975266,1,981.666666667,105.5,9502.305,35065.75,4.7337860781
2927,金鼎轩（亚运村店）,275858,1966930,朝阳区安慧北里逸园15号（安慧桥北大屯路口向东）,40.002453,116.413025,,,亚运村,"朝阳区,亚运村",粤港菜,粤菜馆,"粤菜馆,小吃快餐",76,010-64978168,1,363,169,16055,12594,4.5
2928,青叶日本料理（阳光广场店）,264697,512340,朝阳区安立路68号飘亮阳光广场B2座1楼,39.9984,116.409966,,,亚运村,"朝阳区,亚运村",日韩料理,日本料理,日本料理,207,010-64981919,1,2114.66666667,51.5,12450.28,717,4.81424968474
2929,塞外小毛驴（塞外羊蝎子馆）,378542,4711888,朝阳区小营路育惠西里18号楼底商（汉拿山对面）,39.99719,116.42409,,,亚运村,"朝阳区,亚运村",火锅,火锅,火锅,73,010-64983022,1,988.4,57.1666666667,7839.43,1030.16666667,4.94597329017
2930,辣家私厨（亚运村店）,1460557,20662140,朝阳区大屯路华夏良子向东路口右转（卧龙小区东门外）,40.001595,116.40475,,,亚运村,"朝阳区,亚运村",川湘菜,小龙虾,小龙虾,116,010-64986046,1,1040,32.5,3694.535,9660.5,4.71096153846
2931,京味斋（奥体店）,350451,4092445,朝阳区安苑路安苑东里1区2号楼（北苑路与安苑路口向北27米）,39.983414,116.41062,,,亚运村,"朝阳区,亚运村",京菜鲁菜,北京菜,"北京菜,家常菜",77,010-64988301,1,29327.6666667,3219.75,341228.44,147031.5,5
2932,万龙洲海鲜大酒楼（亚运村店）,263848,510333,朝阳区北四环东路安慧里四区15号楼中国五矿大厦2楼（近北苑路）,39.988857,116.41308,,,亚运村,"朝阳区,亚运村",海鲜,海鲜,"海鲜,粤菜馆",216,010-64989898,1,18626.6666667,331,109558.2275,16824.75,4.82106299213
2933,贵宾楼榕树缘餐厅,2746260,9025310,朝阳区北辰东路8号（汇园公寓贵宾楼3层）,39.992817,116.40609,,,亚运村,"朝阳区,亚运村",京菜鲁菜,北京菜,北京菜,97,010-64992626,1,268,0,0,1,4.5
2934,保利大厦维拉花园西餐厅,263863,510368,东城区东直门南大街14号保利大厦2层,39.934265,116.4353,,,东四十条,"东城区,东四十条",西餐,西餐,西餐,150,010-65001188-5475,1,86,0.833333333333,270.2,18.3333333333,4.9
2935,牛和牛韩式烤肉,2586491,11566327,朝阳区八里庄北里1号楼2层（地铁6号线-十里堡站B口路西向北20米）,39.92373,116.50166,,,朝阳公园/团结湖,"朝阳区,朝阳公园/团结湖,十里堡",烧烤烤肉,烧烤,"烧烤,韩国料理",89,010-65001233,1,4309.33333333,99.5,15209.2525,3558.25,4.84653465347
2936,雅玛花式铁板烧餐厅（京伦店）,1645961,5385247,朝阳区建国门外大街3号京伦饭店1楼(近国贸中心),39.90903,116.45488,,,建外大街,"朝阳区,建外大街",自助餐,自助餐,"自助餐,西餐",241,010-65002266-58,1,1048.66666667,35,7633.94,2368,4.96560712015
2937,虾吃虾涮虾火锅（金台路店）,5627447,20662519,朝阳区甜水园东街10栋4-4号,39.92345,116.47833,,,朝阳公园/团结湖,"朝阳区,朝阳公园/团结湖",火锅,火锅,火锅,93,010-65003568,1,5353,185.75,30342.32,6822.5,4.9356996077
2938,便宜坊烤鸭店（甜水园店）,6096536,19010893,朝阳区甜水园北里16号京客隆超市楼上(图书批发市场),39.92967,116.47869,,,甜水园,"朝阳区,甜水园",京菜鲁菜,烤鸭,烤鸭,137,010-65003827,1,784,58.5,5265,299.5,3.5
2939,食色家厨,276171,2002222,朝阳区向军南里二巷5号呼家楼宾馆1-2楼（京广瑰丽酒店、京广中心商务楼、 雨霖大厦、地铁10号线D出口）,39.92217,116.46041,,,朝阳公园/团结湖,"朝阳区,朝外大街,朝阳公园/团结湖",川湘菜,川菜/家常菜,川菜/家常菜,67,010-65004388,1,1098,8.75,2464.2225,135.5,4.79344262295
2940,山城辣妹子重庆火锅（朝阳北路店）,2390352,513593,朝阳区朝阳北路172号(近东四环金台路),39.922512,116.48236,,,大望路,"朝阳区,大望路",火锅,重庆火锅,重庆火锅,87,010-65004888,1,1292,1351.5,125690.63,94814,5
2941,菜根源,5238825,22006942,朝阳区南三里屯路复星国际对面,39.923447,116.45475,,,朝外大街,"朝阳区,朝外大街",京菜鲁菜,烤鸭,烤鸭,59,010-65007009,1,340,16,3403.31,618.6,5
2942,重庆神鲜火锅（呼家楼北街店）,5469304,13776766,朝阳区呼家楼北街乙4号（东三环朝阳剧场往东400米）,39.922806,116.467674,,,朝阳公园/团结湖,"朝阳区,朝阳公园/团结湖,国贸",火锅,重庆火锅,重庆火锅,120,010-65008173,1,489,2,246.365,949,5
2943,響日本料理,5058777,5650245,朝阳区东三环中路7号财富购物中心3楼,39.917362,116.45936,,,三里屯,"朝阳区,国贸,三里屯",日韩料理,日本料理,日本料理,163,010-65018658,1,1075.2,54.6666666667,8035.54666667,1343,4.90625
2944,新渝食府,41056523,21707590,朝阳区麦子店街菜市场旁（原囤客居麻辣传奇）,39.9445,116.47021,,,亮马桥/三元桥,"朝阳区,亮马桥/三元桥",川湘菜,烤鱼,烤鱼,60,010-65026050,1,688,94.5,10121,1653.5,4.5
2945,张记平娃三宝（三里屯店）,276645,2026960,朝阳区中纺街向军庄路甲10号（近白家庄路）,39.92847,116.4586,,,朝阳公园/团结湖,"朝阳区,朝阳公园/团结湖",烧烤烤肉,烧烤,烧烤,90,010-65031831,1,732,7,155.42,334,4.4
2946,赛百味（国贸店）,262850,508247,朝阳区建国门外大街1号国贸商城B2楼NB209号,39.91094,116.4584,,,建外大街,"朝阳区,建外大街,国贸",西餐,西餐,西餐,28,010-65059797,1,63,47,1157.18,2169,5
2947,何贤记（团结湖店）,4829431,19572795,朝阳区农展馆南路13号瑞辰国际中心2层,39.933674,116.46641,,,朝阳公园/团结湖,"朝阳区,朝阳公园/团结湖",粤港菜,粤菜馆,粤菜馆,73,010-65066606,1,865.333333333,89.25,8504.235,1583,4.46702619414
2948,黄门老灶火锅（红庙店）,4731229,19633678,朝阳区红庙路口东100米（朝阳路蟹老宋1楼）,39.915226,116.47908,,,大望路,"朝阳区,大望路",火锅,重庆火锅,重庆火锅,125,010-65077767,1,2876,73.5,9544.5,760,4.4
2949,郡王府半岛明珠酒家,264665,512261,朝阳区朝阳公园南路19号郡王府饭店院内,39.93552,116.48653,,,朝阳公园/团结湖,"朝阳区,朝阳公园/团结湖",粤港菜,粤菜馆,粤菜馆,336,010-65077888,1,3420,12,9135.02,269.666666667,4.3
2950,5饼2鱼餐厅（亮马桥店）,5936930,27318240,朝阳区亮马桥麦子店西街甲8号,39.946976,116.4628,,,朝外大街,"朝阳区,朝外大街",川湘菜,湘菜,湘菜,50,010-65078681,1,1932,0,0,1,4.2
2951,万龙洲水产公社海鲜大排档,85967047,45687348,朝阳区安慧里四区15号中国五矿大厦一层,39.9893,116.41224,,,亚运村,"朝阳区,亚运村",海鲜,海鲜,海鲜,109,010-65078888,1,,158,11463,1584,4.8
2952,Hatsune隐泉日式料理（8号公馆店）,31400,2412826,朝阳区朝阳公园西门8号公馆内,39.937435,116.4759,,,朝阳公园/团结湖,"朝阳区,朝阳公园/团结湖",日韩料理,日本料理,日本料理,317,010-65082889,1,49.6666666667,0,20.6466666667,8.66666666667,4.68523489933
2953,粥面故事（东大桥店）,2572394,5497285,"朝阳区东大桥工人体育场春平广场1层（蓝岛大厦对面,好伦哥98餐厅楼下）",39.92419,116.45118,,,朝外大街,"朝阳区,朝外大街",小吃快餐,快餐简餐,快餐简餐,30,010-65087558,1,2898,18.5,604.34,985,5
2954,悦府.夜上海,263102,508674,东城区建国门内大街7号长安大戏院2楼东侧,39.909546,116.43032,,,建国门/北京站,"东城区,建国门/北京站",江浙菜,上海菜,本帮菜,173,010-65101326,1,157.6,0,0,3,4.93147208122
2955,东方君悦大酒店凯菲厅,264614,512150,东城区东长安街1号东方君悦大酒店2楼,39.90981,116.41454,,,王府井/东单,"东城区,西城区,王府井/东单,前门",自助餐,自助餐,"自助餐,韩国料理",314,010-65109024,1,26,17,3561,225.5,4
2956,马兰拉面（王府井店）,295977,2812264,东城区王府井百货大楼西侧5号,39.914993,116.409195,,,王府井/东单,"东城区,王府井/东单",小吃快餐,小吃快餐,"小吃快餐,粉面馆",16,010-65120925,1,5626,330.25,3922.2475,16188,4.93402061856
2957,边边餐厅,5296677,19108377,东城区王府井东单三条甲33号(近王府井大街),39.91136,116.41298,,,王府井/东单,"东城区,王府井/东单",川湘菜,川菜/家常菜,川菜/家常菜,33,010-65121899,1,200,0,0,5.33333333333,4.3
2958,全聚德（天安门店）,264295,511324,东城区东交民巷44号国家博物馆南（地铁1号线天安门东站D口出，地铁2号线前门站A口出）,39.901405,116.399895,,,前门,"东城区,西城区,前门",京菜鲁菜,烤鸭,烤鸭,165,010-65122265,1,1422.5,5.25,2303.0625,285.5,4.94042179262
2959,涮吧涮吧,6327066,5326427,东城区朝阳门南小街135号（近东单）,39.92005,116.42619,,,王府井/东单,"东城区,王府井/东单",火锅,火锅,火锅,39,010-65122422,1,,49,2649.9,477,4.2
2960,Ice Monster（王府井店）,5152865,19376181,东城区王府井大街138号北京apm购物中心610号店铺（灯市口地铁站旁）,39.91511,116.41159,,,王府井/东单,"东城区,王府井/东单",甜点饮品,甜品饮品,甜品饮品,47,010-65123393,1,11,6.42857142857,685.768571429,282.285714286,4.96666666667
2961,惠乐园餐厅（东单店）,1556793,5650559,东城区王府井大街甘雨胡同甲2号大万酒店地下一层,39.917114,116.41728,,,王府井/东单,"东城区,王府井/东单",京菜鲁菜,北京菜,北京菜,50,010-65123890,1,236,11.2,1467.108,122.8,5
2962,哈漫重庆老灶火锅,93125545,58052308,东城区金宝街6-9号（鄂尔多斯艾力酒店往东100米）,39.915398,116.42988,,,建国门/北京站,"东城区,建国门/北京站",火锅,重庆火锅,重庆火锅,84,010-65125267,1,158,8.33333333333,1054.48,307.666666667,4.22784810127
2963,赛百味（北京apm店）,74295,4562217,东城区王府井大街138号北京apm五层,39.914948,116.41213,,,王府井/东单,"东城区,王府井/东单",小吃快餐,快餐简餐,快餐简餐,27,010-65125339,1,268,54.3333333333,1223.81666667,1861,5
2964,龙汇聚,2505927,9023173,东城区金宝街50号-1号（金宝街与朝阳门南小街路口向东50米路南）,39.91532,116.42812,,,朝阳门,"东城区,朝阳门",川湘菜,私房菜,私房菜,201,010-65125507,1,11,0,0,1,5
2965,金凤成祥（灯市口店）,1045051,2751268,东城区灯市口大街33号天客隆超市旁（麦当劳旁边）,39.918816,116.4143,,,王府井/东单,"东城区,王府井/东单",甜点饮品,面包甜点,面包甜点,24,010-65125836,1,34,0,0,2,4.6
2966,北京国际饭店（霄云厅）,281483,2312596,东城区建国门内大街9号北京国际饭店,39.909584,116.428276,,,建国门/北京站,"东城区,建国门/北京站",自助餐,自助餐,自助餐,253,010-65126688,1,56,18,3163.245,772,4.3
